Module	Section	Sample Name	Source
RSeQC	read_distribution	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/32701R3D4.read_distribution.txt
RSeQC	read_distribution	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/32G0R4D4.read_distribution.txt
RSeQC	read_distribution	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT70R4D3.read_distribution.txt
RSeQC	read_distribution	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT701R4D4.read_distribution.txt
RSeQC	read_distribution	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT70R3D3.read_distribution.txt
RSeQC	read_distribution	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT7005R3D4.read_distribution.txt
RSeQC	read_distribution	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WTG0R4D3.read_distribution.txt
RSeQC	read_distribution	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WTG0R1D4.read_distribution.txt
RSeQC	read_distribution	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/32G0R4D3.read_distribution.txt
RSeQC	read_distribution	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/3270R1D3.read_distribution.txt
RSeQC	read_distribution	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT70R4D4.read_distribution.txt
RSeQC	read_distribution	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WTG0R3D3.read_distribution.txt
RSeQC	read_distribution	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/3270R3D4.read_distribution.txt
RSeQC	read_distribution	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WTG0R1D3.read_distribution.txt
RSeQC	read_distribution	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT7005R3D3.read_distribution.txt
RSeQC	read_distribution	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/32701R4D4.read_distribution.txt
RSeQC	read_distribution	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/3270R4D4.read_distribution.txt
RSeQC	read_distribution	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT70R1D4.read_distribution.txt
RSeQC	read_distribution	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/3270R1D4.read_distribution.txt
RSeQC	read_distribution	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT70R3D4.read_distribution.txt
RSeQC	read_distribution	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WTG0R4D4.read_distribution.txt
RSeQC	read_distribution	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/WT7005R4D4.read_distribution.txt
RSeQC	read_distribution	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_distribution/32G0R3D3.read_distribution.txt
RSeQC	inner_distance	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R4D3.inner_distance_freq.txt
RSeQC	inner_distance	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R3D4.inner_distance_freq.txt
RSeQC	inner_distance	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R3D3.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R1D4.inner_distance_freq.txt
RSeQC	inner_distance	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R1D3.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R4D3.inner_distance_freq.txt
RSeQC	inner_distance	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R3D4.inner_distance_freq.txt
RSeQC	inner_distance	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R3D3.inner_distance_freq.txt
RSeQC	inner_distance	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R1D3.inner_distance_freq.txt
RSeQC	inner_distance	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32701R3D4.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R3D3.inner_distance_freq.txt
RSeQC	inner_distance	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R4D3.inner_distance_freq.txt
RSeQC	inner_distance	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32701R1D4.inner_distance_freq.txt
RSeQC	inner_distance	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32701R4D4.inner_distance_freq.txt
RSeQC	inner_distance	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT701R3D4.inner_distance_freq.txt
RSeQC	inner_distance	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R1D4.inner_distance_freq.txt
RSeQC	inner_distance	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R4D4.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R1D3.inner_distance_freq.txt
RSeQC	inner_distance	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R3D4.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R3D4.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R4D3.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R3D3.inner_distance_freq.txt
RSeQC	inner_distance	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R1D3.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R1D3.inner_distance_freq.txt
RSeQC	inner_distance	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT7005R4D4.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R1D4.inner_distance_freq.txt
RSeQC	inner_distance	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT701R4D4.inner_distance_freq.txt
RSeQC	inner_distance	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R1D4.inner_distance_freq.txt
RSeQC	inner_distance	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R4D4.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R4D4.inner_distance_freq.txt
RSeQC	inner_distance	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/3270R1D4.inner_distance_freq.txt
RSeQC	inner_distance	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT701R1D4.inner_distance_freq.txt
RSeQC	inner_distance	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WT70R4D3.inner_distance_freq.txt
RSeQC	inner_distance	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/WTG0R3D4.inner_distance_freq.txt
RSeQC	inner_distance	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R3D3.inner_distance_freq.txt
RSeQC	inner_distance	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/inner_distance/32G0R4D4.inner_distance_freq.txt
RSeQC	read_duplication	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R3D4.pos.DupRate.xls
RSeQC	read_duplication	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R1D3.pos.DupRate.xls
RSeQC	read_duplication	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32701R4D4.pos.DupRate.xls
RSeQC	read_duplication	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R3D3.pos.DupRate.xls
RSeQC	read_duplication	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R3D4.pos.DupRate.xls
RSeQC	read_duplication	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R1D3.pos.DupRate.xls
RSeQC	read_duplication	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R3D3.pos.DupRate.xls
RSeQC	read_duplication	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R3D4.pos.DupRate.xls
RSeQC	read_duplication	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32701R1D4.pos.DupRate.xls
RSeQC	read_duplication	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R1D4.pos.DupRate.xls
RSeQC	read_duplication	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R4D4.pos.DupRate.xls
RSeQC	read_duplication	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R3D4.pos.DupRate.xls
RSeQC	read_duplication	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R4D3.pos.DupRate.xls
RSeQC	read_duplication	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R1D3.pos.DupRate.xls
RSeQC	read_duplication	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R4D4.pos.DupRate.xls
RSeQC	read_duplication	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R1D3.pos.DupRate.xls
RSeQC	read_duplication	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R1D4.pos.DupRate.xls
RSeQC	read_duplication	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT701R1D4.pos.DupRate.xls
RSeQC	read_duplication	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R3D3.pos.DupRate.xls
RSeQC	read_duplication	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT701R4D4.pos.DupRate.xls
RSeQC	read_duplication	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R3D3.pos.DupRate.xls
RSeQC	read_duplication	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R4D3.pos.DupRate.xls
RSeQC	read_duplication	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R1D4.pos.DupRate.xls
RSeQC	read_duplication	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/3270R1D4.pos.DupRate.xls
RSeQC	read_duplication	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R3D4.pos.DupRate.xls
RSeQC	read_duplication	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R4D4.pos.DupRate.xls
RSeQC	read_duplication	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT701R3D4.pos.DupRate.xls
RSeQC	read_duplication	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R4D4.pos.DupRate.xls
RSeQC	read_duplication	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R4D4.pos.DupRate.xls
RSeQC	read_duplication	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT7005R4D3.pos.DupRate.xls
RSeQC	read_duplication	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R1D3.pos.DupRate.xls
RSeQC	read_duplication	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R1D4.pos.DupRate.xls
RSeQC	read_duplication	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WT70R4D3.pos.DupRate.xls
RSeQC	read_duplication	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32701R3D4.pos.DupRate.xls
RSeQC	read_duplication	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/32G0R4D3.pos.DupRate.xls
RSeQC	read_duplication	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/read_duplication/WTG0R3D3.pos.DupRate.xls
RSeQC	junction_annotation	WT70R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R4D4.junction_annotation.log
RSeQC	junction_annotation	WT7005R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R1D3.junction_annotation.log
RSeQC	junction_annotation	WTG0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R1D3.junction_annotation.log
RSeQC	junction_annotation	WT701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT701R4D4.junction_annotation.log
RSeQC	junction_annotation	WT70R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R3D3.junction_annotation.log
RSeQC	junction_annotation	3270R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R3D3.junction_annotation.log
RSeQC	junction_annotation	WT7005R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R3D3.junction_annotation.log
RSeQC	junction_annotation	3270R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R3D4.junction_annotation.log
RSeQC	junction_annotation	WT7005R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R4D3.junction_annotation.log
RSeQC	junction_annotation	32701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32701R3D4.junction_annotation.log
RSeQC	junction_annotation	3270R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R4D3.junction_annotation.log
RSeQC	junction_annotation	32G0R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R1D3.junction_annotation.log
RSeQC	junction_annotation	WT70R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R3D4.junction_annotation.log
RSeQC	junction_annotation	WT7005R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R1D4.junction_annotation.log
RSeQC	junction_annotation	32701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32701R1D4.junction_annotation.log
RSeQC	junction_annotation	32G0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R3D3.junction_annotation.log
RSeQC	junction_annotation	WT7005R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R3D4.junction_annotation.log
RSeQC	junction_annotation	WTG0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R4D4.junction_annotation.log
RSeQC	junction_annotation	WTG0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R1D4.junction_annotation.log
RSeQC	junction_annotation	3270R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R4D4.junction_annotation.log
RSeQC	junction_annotation	32G0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R3D4.junction_annotation.log
RSeQC	junction_annotation	32G0R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R1D4.junction_annotation.log
RSeQC	junction_annotation	WT7005R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT7005R4D4.junction_annotation.log
RSeQC	junction_annotation	WT70R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R4D3.junction_annotation.log
RSeQC	junction_annotation	WT701R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT701R1D4.junction_annotation.log
RSeQC	junction_annotation	32701R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32701R4D4.junction_annotation.log
RSeQC	junction_annotation	WTG0R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R3D4.junction_annotation.log
RSeQC	junction_annotation	32G0R4D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R4D4.junction_annotation.log
RSeQC	junction_annotation	32G0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/32G0R4D3.junction_annotation.log
RSeQC	junction_annotation	WTG0R4D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R4D3.junction_annotation.log
RSeQC	junction_annotation	WTG0R3D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WTG0R3D3.junction_annotation.log
RSeQC	junction_annotation	3270R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R1D4.junction_annotation.log
RSeQC	junction_annotation	3270R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/3270R1D3.junction_annotation.log
RSeQC	junction_annotation	WT70R1D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R1D4.junction_annotation.log
RSeQC	junction_annotation	WT70R1D3	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT70R1D3.junction_annotation.log
RSeQC	junction_annotation	WT701R3D4	/gpfs/projects/RestGroup/agilgomez/projects/transcriptomics/work/a4/cd343ff648de04cc72e2da285a2acf/rseqc/junction_annotation/WT701R3D4.junction_annotation.log
